,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27
simulation n°382,3.5380000000000003,3.85694085713315,4.342888105671078,4.08685275964719,3.8031443395750544,4.365754257425639,4.580355135838729,4.771756980642321,4.96067136607081,4.9039886366087,5.372381554767571,5.499578660730905,6.163582926880763,6.33498125324441,6.346389831783152,6.312759538529932,5.5149445466571025,5.723315499812982,5.420233974216326,5.317751531680869,5.8772448355704485,5.376840858196873,5.407142851397003,5.757927961906146,5.300986540215027,5.5284461871307995,6.158242684087724,6.10830513367076,6.344549893456433,6.95148326197967,6.482475309950389,6.07462102984006,6.364245673030622,5.993153979512952,5.575526506179895,6.599123464509109,6.250286538250375,6.293468889919772,6.625891941531889,7.5657271203494405,7.758470829332706,8.2859053522178,8.097141604071716,8.730674217186307,8.55390714804562,8.550789898264718,8.394250356018667,8.153523772550495,8.053531096587463,8.57719436848077,7.771187943878148,7.725037648283823,7.375843056385229,7.413116314328506,8.557429550490431,8.334606957222205,8.054819465813502,8.095745053423173,8.28988926717925,7.80492139261262,7.679754827824295,7.354641263714875,7.662186531061043,7.553466280402951,7.42861515941903,7.538026548749046,8.632034956961256,8.206569972431845,8.307907916567514,8.571866768299321,8.316184063140417,8.121478019180698,7.481510041879045,7.347637612642038,7.393091071540651,7.736976649403244,7.94806927461598,8.378005548901006,7.860671055055757,8.44865760719884,9.07248679197143,9.409478107356202,9.800496693091116,9.897150861780155,10.326141572385463,10.289719322495914,11.040790325351612,12.216907303868098,12.26657270653731,11.80895731687298,11.481544671974524,11.27679456975482
simulation n°383,3.5380000000000003,3.1059720545484,3.593349109932245,3.0603123543023645,2.685219806425457,2.9387458726449154,3.561279830057523,3.06541100530963,2.76644659915869,2.6715143852872703,3.339487247516303,3.498219214253245,3.30027374760601,3.543051781522331,3.983032925285951,3.6898115489411167,3.538649503808785,3.633248348262278,3.2787906313035515,2.6045727676438335,2.6939151792559874,2.6200108459265716,3.0100594346290586,3.2696129633730213,3.9717770434286286,3.6368813427450433,4.188846748222723,4.677372642852669,4.099899560158482,4.366076481709814,4.528939340932985,4.384879539476801,4.118350359858854,4.111702816562351,4.72627504638558,4.975535962413723,4.040151860550514,3.2076152244952056,3.73675665159611,4.321269593816029,5.211481047424252,6.198926569648468,5.850048633131638,5.518512322332774,6.168597449162921,6.338075009062541,6.456150139116356,6.561595980117065,6.071431626596389,5.609554982721187,5.592503017421522,6.077842163739732,5.71262391009766,6.280399707778954,5.743280828688863,5.947511309923815,5.216201385055271,5.204371958739178,4.930304541420139,4.282331457167443,4.008611654031352,4.095251187294591,4.779961715418702,4.089317372975719,4.214162149102043,4.367933219378326,4.895398824580738,5.291218028219056,6.05649172720516,6.246208608842629,6.517598546891308,7.354089398434186,7.827219944176676,7.897749053797679,8.235768310238324,8.448223167641611,7.80403222485645,8.125267857301157,7.9625978163075635,7.5110611670089735,8.036774576803209,9.31443473541944,9.854606369711293,9.530353242368161,9.608848005938723,9.51319614804224,10.001499473081633,10.421908992118984,9.715760676912774,9.997477334353501,9.977734207322987,9.33823649899725
simulation n°384,3.5380000000000003,3.4824625880448896,3.827950045112615,3.7293422943597316,4.553248430348466,4.582709902061112,4.486269253293031,5.100603940595269,5.436370371107607,6.832137057956064,7.217059501491796,7.306942989196789,7.464679978698501,7.306135318075187,7.228681355395899,7.7345825958645165,7.832050284566107,7.720002132644852,7.990687606624143,7.643752859743062,6.841265162057341,6.401296396546903,6.711094868204601,5.7667535952277,6.179451948411404,5.54315834994438,5.559256989813916,5.379398725924146,5.249499502664455,4.935833683075636,4.713947038571447,4.573279665512771,4.204361779826071,4.413735991813751,4.168008820075566,4.348322720244342,5.496911203917676,5.332489559830413,5.697866731911054,5.8314681250286755,6.515743585200403,6.944108353647016,6.775583434532946,6.9145640738470755,6.737487272919537,6.663159828706265,6.585754327030863,7.063048674804083,7.101934880010642,8.170122881437763,8.585817334075424,8.384158410628809,7.897881288984503,7.655019852763418,8.454674708620864,8.244381707174888,7.3677830502517265,7.480628775823569,7.086557756827138,6.608867554180875,5.957729544233519,6.749464276576345,7.107989617084186,6.21822466737246,5.48581422456691,6.071856520484799,6.775107853043926,6.028488525581086,6.363196456111371,5.733739822093624,5.353097858215921,4.602965159944987,4.366464341602679,4.453084804338501,4.303910266796739,4.8163450384983975,5.040285812267222,4.7195546659750045,4.672384990560742,5.02541772675826,4.733838421346472,4.495515137592067,4.167641768494034,4.1474156858073,4.197229613920007,4.606954310160044,3.943161631447837,3.841180852703566,3.844945088851261,3.6127108329432565,3.4436812838640605,3.7794045764469715
simulation n°385,3.5380000000000003,3.659501276111678,3.8594616417292387,4.069478785403775,4.554560281781078,4.566473232671156,4.208354649523963,4.566783672087749,4.090401160563363,4.213918307175779,3.277907428143917,2.839028849022641,3.677048083743788,4.053815239076393,4.265025504392435,3.725107186405194,3.215028022739376,3.5010731238330743,4.3222559090540225,4.127943693582049,4.119874180735841,4.382938292840222,4.1740161315610935,4.447759690221674,4.935006754287991,5.552667260687893,5.644870252249836,5.615486139677155,5.153119691335658,4.1942078261073625,4.760416287166079,3.7570675787646586,3.948965468126559,4.413964033653286,3.898810926520771,4.351795898677369,5.353781086560291,3.813927048294133,4.588309842814503,3.840258769226004,4.275437446093404,4.336217654481738,2.9245431304887592,2.988708157788914,2.2629972454423095,2.709591067041873,2.4347513039415247,2.299924448578451,2.93816250092792,3.5508980869496782,2.648065853582445,2.629330421856243,2.097811048409171,1.9711902717808631,2.383921363928085,1.5794528402532058,2.140722582415118,1.864549954942765,2.2386636986758424,2.9465576596094767,4.0313547149225535,3.988007086390886,3.9115747346971173,4.321157316428018,4.784308579790105,4.244646865876051,4.340525985884524,3.971820567109615,4.576746582790749,5.116915778146823,5.230131968227322,6.334792677011674,6.092780022098609,5.845769256928198,6.403891563547699,6.932716915749047,6.819653828103089,7.744093553305094,7.413344327434183,7.583817201266833,7.88415839616106,7.62186910644875,7.19411158811505,7.809991437392253,8.219747949343105,7.737968041018515,7.6821926057261685,7.1339572273991765,6.499017393880845,6.72352197395767,7.303835925477105,8.085590130730326
simulation n°386,3.5380000000000003,4.811541196569928,5.469938289549338,6.113908504080681,6.182399016576687,5.940768457613336,5.683348891583686,5.727312366558403,4.899824555681112,5.324278858996729,5.281930156132705,5.333158138447329,4.878406582401498,4.598777990759676,4.527331821886496,5.102694852978319,5.068751281993289,5.324263986202844,4.664324797869745,4.715005457899969,4.759710051510581,4.540495944203529,4.559154008961159,5.165087518052291,4.655901247178759,5.27765537027727,6.139576859132897,5.333745980350171,5.605869951711725,6.0501714826159265,5.363166558570472,5.380555823281145,5.113614400498894,5.23845449792608,4.909223718902398,5.487725818005393,5.535532067633852,4.775398596734194,5.550438166059945,4.961335367965182,5.057204532088659,5.0954668204070375,4.991633360947875,4.547546743647636,4.106472441858414,3.7143636026659497,4.595439572837869,5.109253396473852,5.101989997792212,4.8959876973829575,4.359301423391319,4.689754826983698,4.640761172152212,4.366588610883143,3.8728894749634217,3.9263564453740667,4.216901848663847,4.407095604491855,4.872289688434207,4.3586030514575915,4.173254108192137,3.6592539415649865,3.386733318890727,3.5406979326615877,4.45566762047024,4.693648342280081,4.300913106080179,4.651584054093887,4.744683218191188,4.749599331112089,4.3691967453788685,4.820933169683479,4.786634976655472,4.215011787297199,4.33896135103516,3.699535799278678,3.1790576972394198,3.382172223215799,2.8077844755749304,2.7666860925403647,2.5099712861257863,2.463903140733986,2.5327187708425374,2.3526970592886376,2.6647737047982227,3.5340968043520986,3.0858498827172367,3.3291694317533818,1.913559535996128,1.8454154352353596,2.084781813249645,2.37651601552719
simulation n°387,3.5380000000000003,3.5154107158096695,3.5823731772386354,3.2734657307732373,3.7715457801312984,4.104179007991533,3.2148425292695486,2.5806846920841773,3.053569331580101,3.0978214556899197,3.292730321180865,2.6864084832423223,2.5558724916338775,2.759268496038251,2.8721701567954683,3.253738128679573,2.974042815004406,3.0184401358058484,3.4549331207657366,3.6246395912581657,3.800617723619035,3.400586267018503,3.5319987622389055,3.3056462644156235,3.6583485547985375,3.6510538115125315,3.5857140529524947,2.2468743751942113,2.291535162536966,2.0264530288794407,1.8302709239154245,2.1216484438474548,1.564924055434406,1.7278998720322747,1.0066288622438488,0.8451964944157447,1.1173305074123259,1.218290818382681,1.7962662329854227,1.665915009625549,1.5129287547339552,1.4552153246237216,1.9644572026035845,1.5202517411175425,1.237031954677073,1.351174195786708,1.721463118548105,2.363296762026092,2.711575758164211,2.8150071078541776,2.589208333273003,2.144408308148387,1.8462235750836,1.7039515118148392,1.291689223384704,2.483961102649513,1.8217178578589008,1.5981469687172478,1.4667191523891272,1.4569850928163048,1.2973606306420922,0.9055264653147925,0.35601761048655933,1.0774941394069373,1.3202178115920657,0.5482874587989077,1.0857751964887759,1.3027220812249816,1.528672921273252,1.4461632195212448,1.6717864522186556,2.405995062166079,2.848991287793304,2.7523893678428224,3.0312819842511844,3.4077512479905825,3.2228101533515634,3.501484960826534,2.8036030068878803,2.812841532432106,2.658421703236997,2.7030338645351315,2.660566947450479,2.432492041042818,3.041040315467869,3.346015209970287,2.810897075222945,3.3605338023052926,3.5656256065452108,3.6397625259650503,4.246905155354629,5.170681188229793
simulation n°388,3.5380000000000003,3.2262157350148484,2.83907106342654,3.368369352592464,3.827021644539756,4.143253806306007,3.873354635976456,4.074109445298617,4.0403313807578165,4.264398530210242,4.250060943664155,5.011267292212533,5.235294674526966,6.077657984978033,6.22032249993765,5.751551072914073,4.909413889900365,5.405480979714732,5.283256864931366,5.123964124923237,3.6598403608684906,3.2978466574562804,3.057355843383483,3.0491680731040347,3.024385317757685,3.4808509259894334,4.119166225750173,3.7504657797905856,3.668152673704888,3.8252894037414786,3.445743207677834,3.682721891489681,4.188659171204112,4.186545915733166,4.344906448832508,3.816423861696783,4.487362794621862,4.033013579420999,3.1207394424064097,2.791771897702221,2.7020236867619443,2.3691938117141924,1.923527944665846,1.604280020236471,1.922300352012106,1.0688880295225966,0.7884956306881202,1.2952223267026768,2.122459239308583,1.6964696082777952,2.4512416696218664,1.9485746024132244,2.6812961940516837,2.4208702019538233,2.7803427859918655,2.756689985657527,3.1304808691083537,2.6580813356029,3.4195685844325427,4.060992408871718,4.041054965745243,4.435259079380171,4.702727584856002,4.160493636034092,5.1139968275528895,5.7166013963532025,5.997194896796784,6.219479647356686,6.838931557056954,7.768124858914589,8.362091561696081,8.363851422206602,8.39981843107948,9.553165269756505,10.573742202004178,9.616154262686688,9.354034513668621,9.819631005084144,9.308162101138386,10.141695962177277,9.53858299962552,9.937634774836907,10.706993642719802,9.935569015761919,9.506088638512397,9.059832021008262,8.675398724957496,8.503490292229554,8.25429097432728,7.98561969089517,7.10588757103436,7.049629461825257
simulation n°389,3.5380000000000003,2.5934557202414807,2.9032636328408508,3.19741655882885,3.2885379173287554,2.3311550393030727,2.428604419461573,2.451614555908991,2.355692615068022,2.6023375307115475,2.8041968428240347,2.8405610652043753,2.6533855867111575,2.7624032240332235,3.4566411298869006,3.345354799092638,3.646978845095623,4.1277862156216,4.119389904685046,4.468807368677252,5.021327491151859,4.276131081548417,3.6190511310384577,3.53473650765688,3.5224230022035905,3.2484319574907654,3.2751930071567896,2.964497721676236,2.9313033053972144,3.5169402830787257,4.058939750297789,4.953202437500334,4.616459977916291,5.177007259318913,5.102249756068947,4.531064479312949,4.967384360749758,4.886509443670505,4.431017422030737,3.8495955856452007,3.645740885388024,4.018743046208662,4.4645349567254105,4.119333966758133,3.7727581217067097,3.8562513859321226,3.8429555810757963,4.536272946031624,5.001696392100069,5.064497274853111,5.472957970907959,5.719190895216272,5.72126983318146,5.437493013792045,5.491057413428847,5.965011552790462,6.535575898133242,6.334394702297198,6.017255461084441,6.266901496488107,5.782708802087085,4.952183737181237,5.964993929724413,5.348400732439897,5.479392265752285,5.1809815059656525,4.914348261408895,3.8247914832109675,3.6658522383162073,4.345221185858455,3.626016857629182,3.428489999438216,3.537130547132567,3.244412558235788,3.672302832158893,2.9517719276070737,3.368930587895384,2.518868342547968,2.3790470503053873,1.8112598950463925,2.673193428016496,3.697476806232213,3.1092444743970526,3.5764121018696855,3.0865515839650843,3.4866030314202785,3.893502748481069,4.629001247151255,4.458432677732206,4.182193708060372,4.553163141595803,3.8702291600123933
simulation n°390,3.5380000000000003,2.924722398014471,3.23230730404258,3.412120299977934,3.939523075927851,4.493681628829638,4.295172651338784,4.108163280432348,4.034144992141109,4.574618568899917,4.850957904264117,4.567796423932001,4.756251945157915,4.833988380133298,5.3138630220590555,5.771925046676169,5.7904891806753,5.573855452954082,4.606276868436353,4.424346792220157,4.01908246888844,3.361256750505081,3.320313057048046,3.1786240757396764,3.4587162786645065,3.9553765209553036,4.478330055672056,3.8543557375108155,3.6378688263478955,2.7165283291214894,2.3139058422550027,2.8100896223030443,2.7951842236496383,2.557672654959863,2.3991889456046747,2.508126484853327,1.265602704221071,1.7646982519299224,2.094510133965993,2.0500972298707385,1.635344554774444,1.1009497706576183,0.5602237058708748,1.170643832816232,1.2877555683094197,1.3599510980136293,2.116626560556648,1.631497534887444,2.575900412685452,2.662868629292776,1.8929204015934116,2.353262354030603,2.204776347655694,2.3489506699282368,2.8591974295034768,2.68943176306955,2.7493162840731262,3.318381233604312,2.7857967266036834,2.0260730390170876,1.352027753294902,1.0074680876714517,1.8215804127910868,1.5880292055710414,1.7017691635340348,2.279809739063065,2.222733547347287,2.7888383104903918,3.2731236883062396,3.9128694785187816,3.749116745875912,3.994016616995361,3.871592074763505,3.6276820462880184,3.9266614031549354,3.442845673013907,3.176266806786036,3.344017094232198,3.1857687714075267,2.77097820795507,2.075376748646299,1.5657139575921049,1.108149388834128,1.149768377095571,1.4674701168131028,2.033179307257412,2.556794643169157,2.917470277292071,3.6946988962741916,3.885033081013276,2.9589147358563066,3.3861422024621968
simulation n°391,3.5380000000000003,3.7829107843924956,4.501516187161134,4.866070839013279,5.182374449493064,5.7629967914633085,5.959179789568147,5.540661357053871,6.548110393685307,6.653366207725985,6.829529538015921,7.139066078575435,7.269396794474858,7.194509870248658,6.4747744473869675,6.234211704465747,6.099833959999611,6.595045603258599,6.301947423020268,6.743185477329812,7.311206059538373,7.343430252688951,7.503409607585386,7.002620369678413,6.754616874076362,6.245901495451085,6.726434168676853,7.720837666096771,7.759122200789822,8.628386281161758,8.714449054482397,9.121820090260304,8.698359812118643,8.402602986093417,8.58945558793971,7.789639003336125,7.095238046645316,7.112027376918745,7.2924795368664475,7.761777889754612,6.759873379683184,6.467441155043491,6.397530952791837,6.237156160010819,5.773409434184105,5.5786967148984665,5.059001338928886,5.2190773725455,5.2900578630107375,5.17805160574796,5.331016592345582,4.883246430277295,5.491132967518051,5.303520645454597,5.064028632145203,5.339294914782424,6.165781161953985,6.427415455315105,6.113072140571649,6.320825611813797,5.55972076293885,5.524253259311158,5.496374376443639,6.022819945364077,4.3723336651088065,4.899817792021022,4.701630953891984,4.955637471415051,5.311385475852292,6.084103303145026,5.700736363590328,6.564311036270601,7.737111295109669,7.217095419961531,7.411319450380878,7.669610801757569,7.1089791719274515,6.518041957354207,6.681744384204563,7.453385258966334,7.3289903446659235,7.168433081880986,6.523343647605247,6.114498089504439,6.40363290848825,6.13779161162918,6.033495744641273,6.079697960692211,5.754648908205098,6.384663195964487,5.994209951344175,6.299076776125581
simulation n°392,3.5380000000000003,4.106704087043092,4.458286621243496,4.754031218744223,4.435456696165447,4.753224669116969,4.55032374071973,4.502357545654133,4.11644957171877,4.685933319550804,4.593393686604517,4.702933313742811,5.248166778164392,4.715230441180202,4.563627220658278,4.436339109656055,4.514812765055761,4.548152907908465,4.304635063525934,3.179835509116147,2.7596556740463196,3.3897899533323193,3.032454896638637,2.8331837664892285,2.611408543191631,2.7564376831819963,2.939213356761679,3.482832142760128,3.360262477984712,2.9408960692966875,2.0885688334733774,2.4456681669589586,2.1226890558008336,2.5769457622649834,2.843180685627119,2.368894331669832,2.2214381082314674,2.7344125127884227,2.264007495840394,2.577177826822886,3.316514289156639,4.163648129961275,4.460578790956197,4.673973141208263,5.181334131133509,5.736033339854743,5.2660037363499255,5.013412954603976,5.038865988596545,4.704523750516104,3.8278463162605822,3.5547896632026315,3.7028022852668045,3.538057766623492,3.130809007992839,3.6428078294888486,4.365865002610094,3.8298158256085784,3.055318632846081,3.9660165406303403,3.607342483964414,4.326557112597922,4.048129578421891,3.60135879153348,3.3074637734920582,3.4079560987671846,3.58761226569392,3.300041150174567,3.2620151896535208,2.639974256348103,2.9346370962491823,2.165014387347226,1.97631795290135,2.5366108071482936,1.6032863217131719,1.4353644562294265,1.7534847268980016,2.3870981436206584,2.532123300088008,2.822712024991284,3.539411307489959,3.7858189149592385,3.4586963350467403,2.994831731081284,3.0938006592251166,2.3196432131019584,2.063887989102375,2.898815788072953,2.531549579745777,2.1243501883903715,1.3284818203955036,1.2994544016470468
simulation n°393,3.5380000000000003,3.9009607163633864,4.564378642050111,3.844134674676053,3.8265541300933226,3.843695064825004,3.8341896277698875,3.8139509924708275,4.281178305336525,4.819709723161577,4.813509402967018,4.283237511032731,4.700361067780522,4.54825013140862,4.251335780165208,4.587378343065219,5.305638319464145,6.221747655810997,6.112283797052087,6.2926017307488,5.5787083693594575,5.899524582187584,5.934211994678374,6.27077945738695,6.071141529839306,6.364311617432775,6.876488572336611,7.2875384711155835,6.935577297345535,6.459877215344091,6.658563754640376,6.676735379291034,6.166342425763594,5.7373770856119215,5.443191317767834,6.162382820773546,6.364829531572764,6.62363592064966,6.080780018301425,6.353787739957111,6.617275886300435,6.494051215188556,6.025454412981162,5.95861417129215,6.803276451904606,6.606007905440452,6.458375342244137,6.21010092118203,6.144355878229494,6.523276158973771,6.548797244938258,6.661073431241939,7.1389156706651065,7.6626688525349085,7.8596666374091795,8.438983730572348,8.173312793586144,8.15610921418056,7.69303315201317,8.25801887783935,7.829745179375437,7.673987659429737,7.157268454956368,6.770164406601735,7.77316029072434,7.792499904612451,6.936513225228408,6.3888145280264865,6.029571054092315,5.317153383757095,4.224916564863953,4.101305423211247,3.687312141007715,3.171126551209889,3.1187268069129206,3.4944204015183593,3.8397635171334934,4.787710970603439,4.559714864834011,3.2244903610273914,2.6746159821038744,2.6594292133645303,2.561384886121085,3.224396711417937,2.865781491949519,2.9793007948210706,2.9419895672023846,3.528718205054127,3.7313199209747046,3.620583137017468,3.5115452932502156,3.7447595028957585
simulation n°394,3.5380000000000003,3.020287504383978,3.4214027336669295,3.169557383057614,2.5183681882942768,2.6780221872559897,3.1408163207539417,2.6168397406422508,1.4908093220511716,1.8863354689977563,1.5036262748592046,2.1609436283843446,2.5955333729876204,1.8872983583548053,2.0526249995879504,2.4177982734046077,2.1628371784751312,2.282439827287134,2.0043079601038176,1.8216283757969292,1.8768544512852037,1.727461053233241,1.6695284590227937,1.4102563743268797,2.1330479220822447,2.4413411350033223,2.562401186967949,2.516621534265045,2.1946128458429115,2.689077814392147,2.760638526910218,2.3378422863671875,2.7474604307759765,3.162779505837127,2.6499619732662496,2.940502884326238,2.661559887876171,3.4364618838977887,3.805902574129621,3.8980717840223886,4.044660583581302,4.253917831016585,4.138096494361827,3.257091326605957,3.6404462007748086,4.027201847838613,3.4809049122908,3.2997222432767486,3.7166772559449424,3.668243772433069,3.4019005660208115,2.9510589085742756,2.719586093924892,2.642582105275766,2.8238882491574224,3.3053459059129158,2.868047941260543,2.5587110854230204,2.8498346868049107,2.632395603983564,2.418425095411162,3.116806195373297,2.813398045713492,3.3927002434440503,2.993641132749882,2.7239540000014935,2.7976980756495493,2.7640803184679585,2.3845989834600827,2.9144008485848314,2.7985943067393038,2.664576644256845,2.340476759824962,2.0436409356358567,2.3512266076394526,2.108325458606889,2.364557574007446,2.1036208746981244,1.8197618806444449,1.832678504971514,2.917898118671641,3.0238600831354074,3.1501566746116776,4.027041240939216,3.854990969543616,3.5200668366210968,3.8678426396416827,4.070571035629591,4.173962340521125,4.569808447834898,4.797997140399453,5.865963578704716
simulation n°395,3.5380000000000003,4.191782693891026,3.908708557990823,3.631030636228438,3.467786886238935,3.023657420809753,2.95332785680161,2.576565560724628,1.702740305751048,2.252278496281371,1.935653363174176,2.171989136903887,2.269850524894393,2.718847750260062,2.409331117241668,1.2608411812815243,1.7776139076368087,2.7004806438851383,1.9013001329220967,1.504342617071365,0.990835924043568,0.40550175784543296,0.49774431003951014,0.1954941461779679,0.5142274616352782,0.627071290514887,0.41960681029633623,-0.10231724616983234,-0.08656535338430749,-0.22776692954342914,0.3727616071237394,0.3170938865049127,0.5347044844367074,1.1973833034810077,0.8578183880286208,0.9383988082343255,1.017377682018108,1.3830129750084517,1.2862520867493645,1.0201889836204163,1.2453231410719334,1.0108510394429957,1.1423891516625704,0.8602572929555614,-0.40664837733213344,-0.3616979465985041,0.3793808835122639,0.4065165109935339,-0.4672883251709875,-0.13794288390395598,0.004478418729980171,-0.627203341738422,-0.580536796238282,-0.733855611778726,-0.5320057738852033,-0.6462322992627523,-0.31332554157843134,-0.278061945137412,-0.38461755408421905,0.2586836942919811,0.11418024493964937,0.5047249744105501,0.7745736909018599,0.5550895322421949,0.4577104414695639,-0.2913711179292255,-0.5519893793499278,0.17443080404751532,0.03620145080258458,-0.33159323682201736,0.654739847366927,0.44303503757292567,-0.07995680382441578,-0.1954383263242881,-0.8818755455310958,-0.9038312377322095,-0.5652934231671567,-0.915083440441637,-0.9942328427986296,-0.34427505896004285,0.08413130150438569,0.561281833194275,-0.011301116744737216,0.353673474031188,1.0010881620267509,0.9155444203500415,0.44182915902973136,0.33483899199063094,0.7709252972355615,0.391484624943007,0.24183630264833972,0.5205827539276919
simulation n°396,3.5380000000000003,3.0845909296663567,2.8982691457578875,2.398513742264913,2.3107793535286425,2.8083403065040553,3.1433648208848273,3.5305363020109612,3.559922780737135,3.329376495751533,3.646729139918916,3.740855156185823,3.491588278434653,4.517605146383075,3.778862249467263,4.493680252972549,4.060757770023423,3.878217635884672,2.98547668894184,2.806647033337838,1.654280761817585,2.542237650307384,2.37261837028963,2.069696206576738,2.2724365837265528,2.2825062741414506,2.4144402030583754,3.0368738679063054,3.528278830980102,3.943123801886021,3.4702317194083765,3.89844507862424,3.454046694142152,3.531925129389237,4.113628420615229,3.469596598805711,3.8040928348297762,4.133736266342994,4.732922637051427,4.961112139946828,5.84383278926766,6.279410336958019,6.520276516490962,6.465782848727778,6.470424107631939,6.2157773410385735,5.607230172144976,5.951376579013441,5.419649148700541,5.473182236489354,5.728804242523471,5.3629915886444035,4.824230532635643,5.130244573984686,4.954145460530414,5.600854332500644,5.629708837307776,5.63966640374083,6.150479330877913,5.892753537522606,5.547378925151717,4.762350052782454,4.3391913379695835,4.001016067058484,4.427219639251185,4.386753759167233,4.427808629164154,4.5452679254898,4.756417550240848,4.94398859987005,5.341523643672244,5.24276397033047,5.697132417516645,6.43788597300601,6.834042948405555,6.717113668092435,6.760821093939608,7.168405844510084,7.4584734039079805,7.411623965067727,6.70162434761271,6.561880672736386,5.841178664118856,6.201780634956499,6.2675635447567695,5.565595751286533,4.849908619617829,4.985465724744394,4.636237188351294,4.733172140376347,4.666863534353515,4.365219210059785
simulation n°397,3.5380000000000003,3.13085606769691,3.5754795776599178,3.4691884681230785,3.619391168847996,3.220204190322543,3.4345779941931593,3.8222826571429027,3.1612440327541993,2.6266895531363907,1.747595484158476,1.7614704882344359,1.11427160615363,0.7205785734012136,0.7672486809851421,0.19448990988922743,0.5364441816028988,0.3431805601531168,0.5547936304161445,0.6007079802618192,1.1065559419995619,0.3877232714315689,0.621658325106982,0.3883401587300279,0.27165351556105305,0.8692351275287484,0.6279307755588529,0.5914437479857404,1.180095604543432,1.1782901312542775,0.9746525106761621,1.5075801797807835,1.6768675531622557,2.273183978076889,1.7975718426409208,2.1262169462513523,2.3519698456939704,2.4242991544441046,2.0179387713750256,1.0179520895293763,0.7347725639852243,0.46610595735760385,0.24799374015467612,0.47540172861098495,1.0503877797854964,0.608794996045864,0.5568042504475339,0.23891340762140945,-0.8703070778117388,-1.1877650238931414,-1.121455061901049,-1.6856537780237741,-1.144184233188295,-0.6711452842770547,-0.24954677558860305,-0.014783600103094707,0.20567349754300673,0.3801672183051246,0.43547475082933074,0.8128698472151347,0.3120619245902667,-0.05829618332059028,-0.1488501954285924,-0.14556565507295002,-0.23474536816421587,-0.42588185967118786,-0.697728608689345,-1.1261577214452618,-0.22587287011004875,-0.08989329480813668,0.2006863872170241,0.23235656365630147,0.2899709301719251,0.1655845054369373,0.8098893181406019,1.0643986566016874,1.233594340760147,1.2155934574153389,1.3200503064185434,0.7820813001343991,1.6076552498778334,1.7605851768439122,1.7094004293556804,1.7702348472066995,1.702784884339324,0.9955721984014491,0.4608778961782888,0.3819714306910041,-0.6563569675220504,-0.5241627796034015,0.08510279611157867,0.012569046834799508
simulation n°398,3.5380000000000003,2.9294390848924436,2.6445160085036847,2.4637806079096167,2.936090124152195,2.5771806250814615,2.9975919345275606,3.202324019451769,3.649127857685139,3.468123085169869,3.663140514926226,3.372580602761899,3.010969438813094,2.6238876835516605,2.43357317353931,2.96957773848904,2.487892836377275,2.2117050796730053,2.181440938872732,2.2290884601601753,2.7626960955732263,2.7657190929312505,2.8043277267749662,1.797520705883382,2.547791733563434,3.1704295072950597,2.941310438553421,2.8387400699068217,3.0756329801216085,3.5426728886452783,3.6456664673872603,3.9333283185310126,3.365451531546387,2.59199529027601,1.4042207366370758,0.5790523180474847,0.05339788560609482,0.3860661724282475,0.6515573828726913,0.4381518376843093,0.28932000990205836,0.7038301570747618,0.6517386943450902,0.7689339476851987,0.9735647402626775,0.7909340465645408,1.3822010937835585,2.136887860624845,2.664516625900235,2.828331582715177,2.924368449851023,1.795985034924904,1.479531932283844,1.413273407867892,1.1565497143157146,0.7646082491834244,0.34477715544129817,0.6203567793303789,1.2797474052472735,1.412955775028831,1.1014609361358259,0.7749155826779248,1.3656499219054692,1.5398488965882215,1.4774267403299892,1.9215637927456934,1.2308195059858993,1.7113699704402623,2.252230607334782,2.7343194333091945,3.0965645345411117,2.8968931759167984,2.7976109970070864,3.428209465856818,4.191335671049383,4.082907363904547,3.9488113918645347,3.877092694363529,4.910647901550185,4.831250620747493,5.02281878811028,5.566495900503552,5.148038637279594,5.21466216723168,5.728551121470593,5.605631498194173,5.513763704441676,5.207726973349689,5.622718882851633,6.096736801740768,6.32838720016128,7.1212113020434415
