Day,Price
2000-09-18,17.210884353741495
2000-09-19,17.755102040816325
2000-09-20,17.82312925170068
2000-09-21,17.551020408163268
2000-09-22,17.551020408163268
2000-09-25,17.41496598639456
2000-09-26,17.95918367346939
2000-09-27,18.16326530612245
2000-09-28,17.687074829931973
2000-09-29,17.346938775510203
2000-10-02,17.82312925170068
2000-10-03,17.993197278911566
2000-10-04,17.755102040816325
2000-10-05,17.72108843537415
2000-10-06,17.142857142857142
2000-10-09,17.312925170068027
2000-10-10,17.551020408163268
2000-10-11,17.346938775510203
2000-10-12,18.843537414965986
2000-10-13,18.46938775510204
2000-10-16,18.16326530612245
2000-10-17,17.92517006802721
2000-10-18,18.231292517006803
2000-10-19,17.142857142857142
2000-10-20,16.462585034013607
2000-10-23,16.394557823129254
2000-10-24,16.462585034013607
2000-10-25,15.782312925170068
2000-10-26,15.680272108843539
2000-10-27,15.23809523809524
2000-10-30,15.510204081632653
2000-10-31,14.863945578231293
2000-11-01,14.965986394557826
2000-11-02,15.306122448979593
2000-11-03,15.782312925170068
2000-11-06,15.646258503401361
2000-11-07,15.918367346938776
2000-11-08,16.73469387755102
2000-11-09,18.16326530612245
2000-11-10,17.82312925170068
2000-11-13,19.01360544217687
2000-11-14,19.761904761904763
2000-11-15,20.23809523809524
2000-11-16,20.204081632653065
2000-11-17,19.115646258503403
2000-11-20,21.190476190476193
2000-11-21,21.598639455782312
2000-11-22,21.42857142857143
2000-11-27,21.22448979591837
2000-11-28,20.068027210884356
2000-11-29,20.170068027210885
2000-11-30,21.462585034013607
2000-12-01,22.2108843537415
2000-12-04,25.204081632653065
2000-12-05,27.312925170068027
2000-12-06,29.761904761904763
2000-12-07,28.84353741496599
2000-12-08,27.6530612244898
2000-12-11,33.87755102040817
2000-12-12,29.183673469387756
2000-12-13,26.53061224489796
2000-12-14,25.442176870748302
2000-12-15,27.312925170068027
2000-12-18,31.564625850340136
2000-12-19,30.98639455782313
2000-12-20,33.843537414965986
2000-12-21,35.68027210884354
2000-12-22,35.64625850340136
2000-12-26,34.79591836734694
2000-12-27,32.585034013605444
2000-12-28,31.360544217687078
2000-12-29,35.64625850340136
2001-01-02,33.911564625850346
2001-01-03,33.02721088435375
2001-01-04,32.14285714285714
2001-01-05,34.1156462585034
2001-01-08,35.06802721088436
2001-01-09,33.843537414965986
2001-01-10,33.70748299319728
2001-01-11,30.4421768707483
2001-01-12,29.761904761904763
2001-01-16,27.75510204081633
2001-01-17,26.700680272108844
2001-01-18,24.115646258503403
2001-01-19,25.8843537414966
2001-01-22,26.190476190476193
2001-01-23,23.877551020408163
2001-01-24,23.163265306122447
2001-01-25,23.163265306122447
2001-01-26,23.80952380952381
2001-01-29,22.993197278911566
2001-01-30,20.272108843537417
2001-01-31,19.829931972789115
2001-02-01,19.795918367346943
2001-02-02,22.993197278911566
2001-02-05,20.918367346938776
2001-02-06,19.01360544217687
2001-02-07,19.28571428571429
2001-02-08,21.22448979591837
2001-02-09,21.22448979591837
2001-02-12,19.523809523809526
2001-02-13,18.979591836734695
2001-02-14,20.034013605442176
2001-02-15,18.197278911564627
2001-02-16,18.94557823129252
2001-02-20,17.585034013605444
2001-02-21,17.687074829931973
2001-02-22,17.380952380952383
2001-02-23,17.17687074829932
2001-02-26,17.244897959183675
2001-02-27,17.244897959183675
2001-02-28,17.857142857142858
2001-03-01,17.857142857142858
2001-03-02,17.210884353741495
2001-03-05,18.0952380952381
2001-03-06,17.92517006802721
2001-03-07,17.755102040816325
2001-03-08,17.857142857142858
2001-03-09,17.448979591836736
2001-03-12,16.938775510204085
2001-03-13,17.27891156462585
2001-03-14,16.97278911564626
2001-03-15,17.92517006802721
2001-03-16,17.92517006802721
2001-03-19,17.92517006802721
2001-03-20,17.92517006802721
2001-03-21,17.551020408163268
2001-03-22,17.551020408163268
2001-03-23,17.551020408163268
2001-03-26,17.789115646258505
2001-03-27,18.60544217687075
2001-03-28,19.047619047619047
2001-03-29,18.06122448979592
2001-03-30,18.197278911564627
2001-04-02,17.857142857142858
2001-04-03,17.857142857142858
2001-04-04,17.82312925170068
2001-04-05,17.92517006802721
2001-04-06,18.129251700680275
2001-04-09,18.537414965986397
2001-04-10,18.877551020408163
2001-04-11,18.537414965986397
2001-04-12,18.0952380952381
2001-04-16,18.63945578231293
2001-04-17,18.231292517006803
2001-04-18,17.51700680272109
2001-04-19,17.210884353741495
2001-04-20,17.006802721088437
2001-04-23,17.312925170068027
2001-04-24,17.448979591836736
2001-04-25,16.938775510204085
2001-04-26,16.73469387755102
2001-04-27,16.42857142857143
2001-04-30,16.08843537414966
2001-05-01,15.476190476190476
2001-05-02,15.4421768707483
2001-05-03,15.170068027210885
2001-05-04,15.306122448979593
2001-05-07,14.727891156462587
2001-05-08,14.353741496598639
2001-05-09,14.115646258503403
2001-05-10,14.183673469387756
2001-05-11,14.455782312925171
2001-05-14,14.557823129251702
2001-05-15,15.170068027210885
2001-05-16,15.170068027210885
2001-05-17,14.285714285714286
2001-05-18,14.115646258503403
2001-05-21,14.081632653061224
2001-05-22,13.741496598639456
2001-05-23,13.979591836734695
2001-05-24,14.013605442176871
2001-05-25,13.027210884353742
2001-05-29,13.129251700680273
2001-05-30,12.448979591836736
2001-05-31,12.687074829931973
2001-06-01,12.585034013605444
2001-06-04,13.537414965986395
2001-06-05,13.367346938775512
2001-06-06,12.789115646258503
2001-06-07,12.51700680272109
2001-06-08,12.312925170068029
2001-06-11,13.299319727891158
2001-06-12,13.775510204081632
2001-06-13,14.047619047619047
2001-06-14,13.333333333333334
2001-06-15,13.129251700680273
2001-06-18,13.299319727891158
2001-06-19,13.46938775510204
2001-06-20,13.027210884353742
2001-06-21,12.551020408163266
2001-06-22,12.51700680272109
2001-06-25,12.108843537414966
2001-06-26,11.768707482993198
2001-06-27,11.530612244897961
2001-06-28,10.8843537414966
2001-06-29,9.897959183673471
2001-07-02,9.931972789115646
2001-07-03,10.204081632653061
2001-07-05,10.510204081632653
2001-07-06,10.170068027210885
2001-07-09,10.54421768707483
2001-07-10,10.8843537414966
2001-07-11,10.918367346938776
2001-07-12,11.190476190476192
2001-07-13,10.714285714285715
2001-07-16,10.476190476190476
2001-07-17,10.680272108843539
2001-07-18,10.714285714285715
2001-07-19,10.238095238095237
2001-07-20,10.102040816326532
2001-07-23,10.272108843537415
2001-07-24,10.204081632653061
2001-07-25,10.408163265306124
2001-07-26,11.08843537414966
2001-07-27,10.408163265306124
2001-07-30,11.156462585034014
2001-07-31,11.258503401360546
2001-08-01,11.122448979591837
2001-08-02,10.714285714285715
2001-08-03,10.408163265306124
2001-08-06,10.4421768707483
2001-08-07,10.748299319727892
2001-08-08,10.578231292517007
2001-08-09,10.54421768707483
2001-08-10,10.170068027210885
2001-08-13,10.204081632653061
2001-08-14,10.374149659863946
2001-08-15,10.714285714285715
2001-08-16,11.768707482993198
2001-08-17,11.020408163265307
2001-08-20,10.782312925170068
2001-08-21,10.816326530612246
2001-08-22,10.8843537414966
2001-08-23,9.761904761904763
2001-08-24,9.421768707482993
2001-08-27,8.877551020408163
2001-08-28,8.741496598639456
2001-08-29,8.36734693877551
2001-08-30,8.401360544217688
2001-08-31,7.312925170068027
2001-09-04,7.585034013605442
2001-09-05,7.959183673469388
2001-09-06,8.265306122448981
2001-09-07,8.02721088435374
2001-09-10,8.095238095238095
2001-09-11,8.095238095238095
2001-09-12,8.299319727891156
2001-09-13,8.129251700680273
2001-09-14,8.197278911564627
2001-09-17,8.02721088435374
2001-09-18,7.4149659863945585
2001-09-19,7.244897959183674
2001-09-20,7.006802721088436
2001-09-21,6.938775510204082
2001-09-24,6.7687074829931975
2001-09-25,6.598639455782313
2001-09-26,6.394557823129252
2001-09-27,6.462585034013605
2001-09-28,6.122448979591837
2001-10-01,5.918367346938775
2001-10-02,6.224489795918368
2001-10-03,6.700680272108844
2001-10-04,7.244897959183674
2001-10-05,7.1768707482993195
2001-10-08,6.870748299319728
2001-10-09,7.1768707482993195
2001-10-10,7.551020408163266
2001-10-11,8.197278911564627
2001-10-12,7.755102040816326
2001-10-15,7.687074829931973
2001-10-16,8.537414965986395
2001-10-17,8.877551020408163
2001-10-18,8.129251700680273
2001-10-19,7.857142857142858
2001-10-22,8.877551020408163
2001-10-23,9.591836734693878
2001-10-24,9.081632653061225
2001-10-25,10.714285714285715
2001-10-26,10.408163265306124
2001-10-29,10.918367346938776
2001-10-30,10.578231292517007
2001-10-31,10.4421768707483
2001-11-01,10.170068027210885
2001-11-02,9.965986394557824
2001-11-05,9.761904761904763
2001-11-06,9.25170068027211
2001-11-07,9.285714285714286
2001-11-08,9.115646258503402
2001-11-09,8.877551020408163
2001-11-12,8.333333333333334
2001-11-13,8.095238095238095
2001-11-14,7.789115646258504
2001-11-15,6.7687074829931975
2001-11-16,5.7482993197278915
2001-11-19,7.07482993197279
2001-11-20,8.673469387755102
2001-11-21,6.496598639455782
2001-11-26,6.08843537414966
2001-11-27,6.3605442176870755
2001-11-28,7.8231292517006805
2001-11-29,7.448979591836735
2001-11-30,6.224489795918368
2001-12-03,7.142857142857143
2001-12-04,6.802721088435375
2001-12-05,6.428571428571429
2001-12-06,6.1564625850340144
2001-12-07,7.1768707482993195
2001-12-10,7.755102040816326
2001-12-11,8.775510204081634
2001-12-12,8.741496598639456
2001-12-13,8.16326530612245
2001-12-14,8.16326530612245
2001-12-17,8.16326530612245
2001-12-18,8.16326530612245
2001-12-19,8.16326530612245
2001-12-20,8.16326530612245
2001-12-21,8.16326530612245
2001-12-26,8.16326530612245
2001-12-27,8.16326530612245
2001-12-28,8.16326530612245
2001-12-31,8.16326530612245
2002-01-02,8.673469387755102
2002-01-03,8.775510204081634
2002-01-04,8.775510204081634
2002-01-07,8.775510204081634
2002-01-08,8.129251700680273
2002-01-09,7.857142857142858
2002-01-10,7.891156462585034
2002-01-11,7.891156462585034
2002-01-14,7.891156462585034
2002-01-15,7.891156462585034
2002-01-16,8.095238095238095
2002-01-17,8.16326530612245
2002-01-18,7.755102040816326
2002-01-22,7.755102040816326
2002-01-23,7.755102040816326
2002-01-24,7.244897959183674
2002-01-25,6.904761904761904
2002-01-28,6.904761904761904
2002-01-29,6.904761904761904
2002-01-30,7.755102040816326
2002-01-31,7.755102040816326
2002-02-01,7.755102040816326
2002-02-04,7.755102040816326
2002-02-05,7.755102040816326
2002-02-06,7.278911564625851
2002-02-07,7.380952380952381
2002-02-08,7.517006802721089
2002-02-11,7.551020408163266
2002-02-12,8.129251700680273
2002-02-13,8.061224489795919
2002-02-14,7.687074829931973
2002-02-15,7.4149659863945585
2002-02-19,7.891156462585034
2002-02-20,8.197278911564627
2002-02-21,8.16326530612245
2002-02-22,8.16326530612245
2002-02-25,8.16326530612245
2002-02-26,8.36734693877551
2002-02-27,8.469387755102042
2002-02-28,8.469387755102042
2002-03-01,8.537414965986395
2002-03-04,9.04761904761905
2002-03-05,8.945578231292517
2002-03-06,8.571428571428571
2002-03-07,9.285714285714286
2002-03-08,9.591836734693878
2002-03-11,9.863945578231293
2002-03-12,10.0
2002-03-13,10.102040816326532
2002-03-14,9.45578231292517
2002-03-15,10.170068027210885
2002-03-18,10.714285714285715
2002-03-19,11.326530612244898
2002-03-20,11.190476190476192
2002-03-21,10.8843537414966
2002-03-22,12.142857142857142
2002-03-25,11.768707482993198
2002-03-26,12.210884353741497
2002-03-27,11.394557823129253
2002-03-28,10.816326530612246
2002-04-01,11.666666666666668
2002-04-02,12.653061224489797
2002-04-03,12.51700680272109
2002-04-04,12.108843537414966
2002-04-05,11.258503401360546
2002-04-08,11.428571428571429
2002-04-09,11.054421768707483
2002-04-10,11.054421768707483
2002-04-11,10.680272108843539
2002-04-12,10.4421768707483
2002-04-15,11.122448979591837
2002-04-16,11.700680272108844
2002-04-17,11.564625850340136
2002-04-18,11.904761904761905
2002-04-19,11.564625850340136
2002-04-22,12.17687074829932
2002-04-23,12.346938775510205
2002-04-24,12.006802721088436
2002-04-25,11.768707482993198
2002-04-26,11.29251700680272
2002-04-29,11.700680272108844
2002-04-30,12.414965986394558
2002-05-01,12.891156462585036
2002-05-02,12.414965986394558
2002-05-03,12.61904761904762
2002-05-06,12.27891156462585
2002-05-07,11.904761904761905
2002-05-08,12.721088435374151
2002-05-09,12.653061224489797
2002-05-10,12.585034013605444
2002-05-13,12.312925170068029
2002-05-14,12.755102040816327
2002-05-15,12.244897959183675
2002-05-16,11.734693877551022
2002-05-17,11.598639455782314
2002-05-20,11.700680272108844
2002-05-21,11.326530612244898
2002-05-22,11.530612244897961
2002-05-23,11.496598639455783
2002-05-24,10.918367346938776
2002-05-28,10.816326530612246
2002-05-29,11.224489795918368
2002-05-30,11.326530612244898
2002-05-31,10.714285714285715
2002-06-03,10.816326530612246
2002-06-04,11.258503401360546
2002-06-05,11.190476190476192
2002-06-06,11.190476190476192
2002-06-07,10.578231292517007
2002-06-10,10.680272108843539
2002-06-11,10.578231292517007
2002-06-12,10.714285714285715
2002-06-13,10.34013605442177
2002-06-14,10.646258503401361
2002-06-17,11.360544217687075
2002-06-18,10.98639455782313
2002-06-19,11.020408163265307
2002-06-20,11.326530612244898
2002-06-21,10.816326530612246
2002-06-24,11.326530612244898
2002-06-25,11.870748299319729
2002-06-26,13.333333333333334
2002-06-27,10.952380952380954
2002-06-28,10.8843537414966
2002-07-01,11.156462585034014
2002-07-02,10.782312925170068
2002-07-03,10.476190476190476
2002-07-08,10.408163265306124
2002-07-09,10.102040816326532
2002-07-10,10.34013605442177
2002-07-11,9.693877551020408
2002-07-12,9.761904761904763
2002-07-15,9.625850340136056
2002-07-16,9.829931972789117
2002-07-17,10.102040816326532
2002-07-18,9.693877551020408
2002-07-19,10.034013605442178
2002-07-22,10.238095238095237
2002-07-23,10.034013605442178
2002-07-24,9.897959183673471
2002-07-25,10.374149659863946
2002-07-26,10.0
2002-07-29,10.4421768707483
2002-07-30,10.102040816326532
2002-07-31,10.272108843537415
2002-08-01,10.4421768707483
2002-08-02,9.863945578231293
2002-08-05,9.557823129251702
2002-08-06,9.523809523809524
2002-08-07,9.285714285714286
2002-08-08,9.35374149659864
2002-08-09,9.625850340136056
2002-08-12,9.897959183673471
2002-08-13,10.238095238095237
2002-08-14,10.306122448979592
2002-08-15,9.931972789115646
2002-08-16,10.54421768707483
2002-08-19,10.54421768707483
2002-08-20,11.054421768707483
2002-08-21,10.952380952380954
2002-08-22,11.428571428571429
2002-08-23,11.83673469387755
2002-08-26,11.938775510204081
2002-08-27,11.802721088435375
2002-08-28,11.258503401360546
2002-08-29,11.054421768707483
2002-08-30,10.612244897959185
2002-09-03,10.54421768707483
2002-09-04,10.646258503401361
2002-09-05,10.8843537414966
2002-09-06,11.530612244897961
2002-09-09,11.020408163265307
2002-09-10,11.394557823129253
2002-09-11,11.326530612244898
2002-09-12,10.952380952380954
2002-09-13,11.462585034013607
2002-09-16,11.734693877551022
2002-09-17,11.768707482993198
2002-09-18,12.92517006802721
2002-09-19,13.26530612244898
2002-09-20,13.435374149659864
2002-09-23,13.163265306122451
2002-09-24,13.60544217687075
2002-09-25,12.789115646258503
2002-09-26,12.27891156462585
2002-09-27,12.789115646258503
2002-09-30,13.91156462585034
2002-10-01,15.000000000000002
2002-10-02,14.523809523809524
2002-10-03,14.387755102040819
2002-10-04,13.129251700680273
2002-10-07,12.823129251700681
2002-10-08,13.129251700680273
2002-10-09,13.299319727891158
2002-10-10,13.367346938775512
2002-10-11,12.92517006802721
2002-10-14,14.25170068027211
2002-10-15,14.25170068027211
2002-10-16,13.945578231292517
2002-10-17,13.945578231292517
2002-10-18,13.979591836734695
2002-10-21,14.387755102040819
2002-10-22,14.285714285714286
2002-10-23,14.421768707482995
2002-10-24,14.625850340136054
2002-10-25,14.013605442176871
2002-10-28,14.14965986394558
2002-10-29,14.285714285714286
2002-10-30,14.761904761904763
2002-10-31,14.931972789115646
2002-11-01,13.843537414965988
2002-11-04,13.401360544217688
2002-11-05,13.26530612244898
2002-11-06,13.333333333333334
2002-11-07,13.26530612244898
2002-11-08,12.789115646258503
2002-11-11,13.027210884353742
2002-11-12,13.027210884353742
2002-11-13,13.027210884353742
2002-11-14,13.26530612244898
2002-11-15,13.333333333333334
2002-11-18,14.217687074829932
2002-11-19,14.455782312925171
2002-11-20,14.523809523809524
2002-11-21,14.421768707482995
2002-11-22,14.69387755102041
2002-11-25,14.761904761904763
2002-11-26,14.387755102040819
2002-11-27,14.25170068027211
2002-12-02,14.387755102040819
2002-12-03,14.795918367346939
2002-12-04,14.421768707482995
2002-12-05,14.795918367346939
2002-12-06,14.931972789115646
2002-12-09,14.69387755102041
2002-12-10,14.965986394557826
2002-12-11,15.748299319727892
2002-12-12,16.360544217687075
2002-12-13,17.17687074829932
2002-12-16,18.06122448979592
2002-12-17,17.448979591836736
2002-12-18,16.938775510204085
2002-12-19,17.482993197278912
2002-12-20,17.17687074829932
2002-12-23,17.108843537414966
2002-12-24,17.108843537414966
2002-12-26,16.938775510204085
2002-12-27,16.360544217687075
2002-12-30,16.122448979591837
2002-12-31,15.612244897959185
2003-01-02,16.768707482993197
2003-01-03,17.448979591836736
2003-01-06,16.802721088435376
2003-01-07,16.632653061224488
2003-01-08,17.244897959183675
2003-01-09,17.17687074829932
2003-01-10,17.653061224489797
2003-01-13,17.789115646258505
2003-01-14,17.857142857142858
2003-01-15,17.72108843537415
2003-01-16,18.70748299319728
2003-01-17,19.251700680272112
2003-01-21,18.60544217687075
2003-01-22,19.45578231292517
2003-01-23,22.27891156462585
2003-01-24,20.102040816326532
2003-01-27,20.102040816326532
2003-01-28,18.775510204081634
2003-01-29,19.081632653061227
2003-01-30,19.591836734693878
2003-01-31,18.979591836734695
2003-02-03,19.421768707482993
2003-02-04,21.292517006802722
2003-02-05,21.156462585034014
2003-02-06,20.68027210884354
2003-02-07,21.42857142857143
2003-02-10,21.598639455782312
2003-02-11,21.054421768707485
2003-02-12,21.054421768707485
2003-02-13,19.761904761904763
2003-02-14,20.0
2003-02-18,20.714285714285715
2003-02-19,20.74829931972789
2003-02-20,21.700680272108844
2003-02-21,22.891156462585037
2003-02-24,40.74829931972789
2003-02-25,62.85714285714286
2003-02-26,35.61224489795919
2003-02-27,28.639455782312925
2003-02-28,36.7687074829932
2003-03-03,28.94557823129252
2003-03-04,26.22448979591837
2003-03-05,26.53061224489796
2003-03-06,25.748299319727895
2003-03-07,25.23809523809524
2003-03-10,23.061224489795922
2003-03-11,21.258503401360546
2003-03-12,19.727891156462587
2003-03-13,19.421768707482993
2003-03-14,17.585034013605444
2003-03-17,18.0952380952381
2003-03-18,17.448979591836736
2003-03-19,17.687074829931973
2003-03-20,17.687074829931973
2003-03-21,17.17687074829932
2003-03-24,17.244897959183675
2003-03-25,17.244897959183675
2003-03-26,16.666666666666668
2003-03-27,16.564625850340136
2003-03-28,17.210884353741495
2003-03-31,17.040816326530614
2003-04-01,16.666666666666668
2003-04-02,16.632653061224488
2003-04-03,16.700680272108844
2003-04-04,16.530612244897963
2003-04-07,16.938775510204085
2003-04-08,17.72108843537415
2003-04-09,17.380952380952383
2003-04-10,17.61904761904762
2003-04-11,17.95918367346939
2003-04-14,17.993197278911566
2003-04-15,18.80952380952381
2003-04-16,19.115646258503403
2003-04-17,18.843537414965986
2003-04-21,18.877551020408163
2003-04-22,18.979591836734695
2003-04-23,18.979591836734695
2003-04-24,18.571428571428573
2003-04-25,18.333333333333332
2003-04-28,18.027210884353742
2003-04-29,17.41496598639456
2003-04-30,17.857142857142858
2003-05-01,18.0952380952381
2003-05-02,17.82312925170068
2003-05-05,18.231292517006803
2003-05-06,19.183673469387756
2003-05-07,18.673469387755105
2003-05-08,19.217687074829936
2003-05-09,19.48979591836735
2003-05-12,20.102040816326532
2003-05-13,20.34013605442177
2003-05-14,20.98639455782313
2003-05-15,21.22448979591837
2003-05-16,20.272108843537417
2003-05-19,20.68027210884354
2003-05-20,20.170068027210885
2003-05-21,20.68027210884354
2003-05-22,20.714285714285715
2003-05-23,20.13605442176871
2003-05-27,19.86394557823129
2003-05-28,19.421768707482993
2003-05-29,19.591836734693878
2003-05-30,20.374149659863946
2003-06-02,21.156462585034014
2003-06-03,21.258503401360546
2003-06-04,21.7687074829932
2003-06-05,20.98639455782313
2003-06-06,21.258503401360546
2003-06-09,21.258503401360546
2003-06-10,20.68027210884354
2003-06-11,20.612244897959183
2003-06-12,19.931972789115648
2003-06-13,18.50340136054422
2003-06-16,18.537414965986397
2003-06-17,19.251700680272112
2003-06-18,18.80952380952381
2003-06-19,18.80952380952381
2003-06-20,19.31972789115646
2003-06-23,20.034013605442176
2003-06-24,19.86394557823129
2003-06-25,19.183673469387756
2003-06-26,18.673469387755105
2003-06-27,17.653061224489797
2003-06-30,18.06122448979592
2003-07-01,17.755102040816325
2003-07-02,17.17687074829932
2003-07-03,16.87074829931973
2003-07-07,17.687074829931973
2003-07-08,18.367346938775512
2003-07-09,18.91156462585034
2003-07-10,18.367346938775512
2003-07-11,17.755102040816325
2003-07-14,17.51700680272109
2003-07-15,17.585034013605444
2003-07-16,17.006802721088437
2003-07-17,16.87074829931973
2003-07-18,17.040816326530614
2003-07-21,17.380952380952383
2003-07-22,17.142857142857142
2003-07-23,16.598639455782312
2003-07-24,16.530612244897963
2003-07-25,15.918367346938776
2003-07-28,15.918367346938776
2003-07-29,16.05442176870748
2003-07-30,15.918367346938776
2003-07-31,15.748299319727892
2003-08-01,16.02040816326531
2003-08-04,16.360544217687075
2003-08-05,16.02040816326531
2003-08-06,16.122448979591837
2003-08-07,16.496598639455783
2003-08-08,17.07482993197279
2003-08-11,17.27891156462585
2003-08-12,17.210884353741495
2003-08-13,17.585034013605444
2003-08-14,17.346938775510203
2003-08-15,16.42857142857143
2003-08-18,16.802721088435376
2003-08-19,16.97278911564626
2003-08-20,17.108843537414966
2003-08-21,17.482993197278912
2003-08-22,17.82312925170068
2003-08-25,17.891156462585034
2003-08-26,17.312925170068027
2003-08-27,17.380952380952383
2003-08-28,16.802721088435376
2003-08-29,16.530612244897963
2003-09-02,15.714285714285715
2003-09-03,15.918367346938776
2003-09-04,15.98639455782313
2003-09-05,16.19047619047619
2003-09-08,16.394557823129254
2003-09-09,15.98639455782313
2003-09-10,16.258503401360546
2003-09-11,16.496598639455783
2003-09-12,15.850340136054424
2003-09-15,15.850340136054424
2003-09-16,15.8843537414966
2003-09-17,15.680272108843539
2003-09-18,15.374149659863946
2003-09-19,14.727891156462587
2003-09-22,14.89795918367347
2003-09-23,15.34013605442177
2003-09-24,15.578231292517009
2003-09-25,15.476190476190476
2003-09-26,15.034013605442178
2003-09-29,15.544217687074832
2003-09-30,15.850340136054424
2003-10-01,15.204081632653061
2003-10-02,15.034013605442178
2003-10-03,14.761904761904763
2003-10-06,14.965986394557826
2003-10-07,15.850340136054424
2003-10-08,16.462585034013607
2003-10-09,16.258503401360546
2003-10-10,16.73469387755102
2003-10-13,16.87074829931973
2003-10-14,16.462585034013607
2003-10-15,16.768707482993197
2003-10-16,16.73469387755102
2003-10-17,15.408163265306124
2003-10-20,14.625850340136054
2003-10-21,15.782312925170068
2003-10-22,16.632653061224488
2003-10-23,16.666666666666668
2003-10-24,16.258503401360546
2003-10-27,15.510204081632653
2003-10-28,15.136054421768709
2003-10-29,15.34013605442177
2003-10-30,14.965986394557826
2003-10-31,13.537414965986395
2003-11-03,14.013605442176871
2003-11-04,13.639455782312925
2003-11-05,15.170068027210885
2003-11-06,16.122448979591837
2003-11-07,15.23809523809524
2003-11-10,15.034013605442178
2003-11-11,15.374149659863946
2003-11-12,16.224489795918366
2003-11-13,15.646258503401361
2003-11-14,15.714285714285715
2003-11-17,15.272108843537417
2003-11-18,14.795918367346939
2003-11-19,15.170068027210885
2003-11-20,14.795918367346939
2003-11-21,14.115646258503403
2003-11-24,15.544217687074832
2003-11-25,15.272108843537417
2003-11-26,16.530612244897963
2003-12-01,17.07482993197279
2003-12-02,18.537414965986397
2003-12-03,18.537414965986397
2003-12-04,19.387755102040817
2003-12-05,21.3265306122449
2003-12-08,20.612244897959183
2003-12-09,22.17687074829932
2003-12-10,22.687074829931973
2003-12-11,22.312925170068027
2003-12-12,22.891156462585037
2003-12-15,22.551020408163268
2003-12-16,22.380952380952383
2003-12-17,22.312925170068027
2003-12-18,23.741496598639458
2003-12-19,23.537414965986397
2003-12-22,21.496598639455783
2003-12-23,18.979591836734695
2003-12-24,18.70748299319728
2003-12-29,18.571428571428573
2003-12-30,20.272108843537417
2003-12-31,19.591836734693878
2004-01-05,21.360544217687078
2004-01-06,23.94557823129252
2004-01-07,22.482993197278915
2004-01-08,21.802721088435376
2004-01-09,23.50340136054422
2004-01-12,21.394557823129254
2004-01-13,21.292517006802722
2004-01-14,19.48979591836735
2004-01-15,20.476190476190474
2004-01-16,18.46938775510204
2004-01-20,20.918367346938776
2004-01-21,21.292517006802722
2004-01-22,20.510204081632654
2004-01-23,19.795918367346943
2004-01-26,19.387755102040817
2004-01-27,19.965986394557824
2004-01-28,20.54421768707483
2004-01-29,20.374149659863946
2004-01-30,19.727891156462587
2004-02-02,18.741496598639458
2004-02-03,19.35374149659864
2004-02-04,19.523809523809526
2004-02-05,18.843537414965986
2004-02-06,18.299319727891156
2004-02-09,18.50340136054422
2004-02-10,18.673469387755105
2004-02-11,18.16326530612245
2004-02-12,18.197278911564627
2004-02-13,19.115646258503403
2004-02-17,18.46938775510204
2004-02-18,18.129251700680275
2004-02-19,17.95918367346939
2004-02-20,17.653061224489797
2004-02-23,17.346938775510203
2004-02-24,17.27891156462585
2004-02-25,17.346938775510203
2004-02-26,17.448979591836736
2004-02-27,17.92517006802721
2004-03-01,17.585034013605444
2004-03-02,18.26530612244898
2004-03-03,18.16326530612245
2004-03-04,17.585034013605444
2004-03-05,18.0952380952381
2004-03-08,18.435374149659864
2004-03-09,18.16326530612245
2004-03-10,18.129251700680275
2004-03-11,18.129251700680275
2004-03-12,18.775510204081634
2004-03-15,19.01360544217687
2004-03-16,19.047619047619047
2004-03-17,19.081632653061227
2004-03-18,19.14965986394558
2004-03-19,18.673469387755105
2004-03-22,18.571428571428573
2004-03-23,18.231292517006803
2004-03-24,18.197278911564627
2004-03-25,17.755102040816325
2004-03-26,17.551020408163268
2004-03-29,17.857142857142858
2004-03-30,18.367346938775512
2004-03-31,19.14965986394558
2004-04-01,19.795918367346943
2004-04-02,19.35374149659864
2004-04-05,19.761904761904763
2004-04-06,19.387755102040817
2004-04-07,19.591836734693878
2004-04-08,19.86394557823129
2004-04-12,19.897959183673468
2004-04-13,20.13605442176871
2004-04-14,19.48979591836735
2004-04-15,19.31972789115646
2004-04-16,19.115646258503403
2004-04-19,18.94557823129252
2004-04-20,18.571428571428573
2004-04-21,18.775510204081634
2004-04-22,19.01360544217687
2004-04-23,18.80952380952381
2004-04-26,19.047619047619047
2004-04-27,19.761904761904763
2004-04-28,19.727891156462587
2004-04-29,19.659863945578234
2004-04-30,19.761904761904763
2004-05-03,19.727891156462587
2004-05-04,21.122448979591837
2004-05-05,20.714285714285715
2004-05-06,21.156462585034014
2004-05-07,21.020408163265305
2004-05-10,20.8843537414966
2004-05-11,21.22448979591837
2004-05-12,21.802721088435376
2004-05-13,21.836734693877553
2004-05-14,21.87074829931973
2004-05-17,21.802721088435376
2004-05-18,21.360544217687078
2004-05-19,21.020408163265305
2004-05-20,21.90476190476191
2004-05-21,21.598639455782312
2004-05-24,22.040816326530614
2004-05-25,22.891156462585037
2004-05-26,22.789115646258505
2004-05-27,22.142857142857142
2004-05-28,21.938775510204085
2004-06-01,21.938775510204085
2004-06-02,22.142857142857142
2004-06-03,21.90476190476191
2004-06-04,20.918367346938776
2004-06-07,20.714285714285715
2004-06-08,21.054421768707485
2004-06-09,20.54421768707483
2004-06-10,20.408163265306122
2004-06-14,20.918367346938776
